# z 	 DM_ext
0.529447	545.863306
0.567527	766.624621
0.583457	808.891619
0.372910	543.784556
0.190795	273.814145
0.062113	146.938532
0.419134	376.142913
0.360500	186.240236
0.214681	349.295788
0.320749	326.734061
0.278469	134.115751
0.633576	418.550566
0.291499	170.173646
0.501189	657.978148
0.522775	653.705926
0.503509	378.020392
0.255301	407.169416
0.403145	313.605032
0.199771	315.991945
0.440535	463.229166
0.326991	435.013890
0.510644	477.696836
0.559402	497.295794
0.498981	715.521442
0.457927	154.333984
0.436667	790.230409
0.610059	708.425605
0.347028	391.429562
0.573923	662.029250
0.581925	415.904347
0.451239	470.924949
0.391887	779.032718
0.473624	353.211379
0.249512	338.662104
0.191871	191.403142
0.267103	346.568464
0.326002	206.771621
0.487657	504.662810
0.612488	1060.532199
0.357017	230.048016
0.639958	735.405009
0.646118	706.464944
0.647359	739.154409
0.608708	700.394441
0.425532	458.720423
0.227308	44.818156
0.513441	769.148361
0.509491	726.682303
0.612762	458.153472
0.658776	634.463013
0.489287	655.006430
0.416454	786.559937
0.325152	622.034991
0.085978	214.436531
0.489678	319.938480
0.508252	806.667246
0.604559	864.058395
0.487821	441.206038
0.634079	602.251382
0.535918	602.615241
0.609616	709.759217
0.297823	208.157824
0.614505	227.024588
0.553093	375.293752
0.314172	297.348670
0.327780	248.320249
0.637240	828.248276
0.168634	62.585258
0.470214	740.824958
0.400394	631.430872
0.549465	834.391239
0.609384	770.653726
0.423870	232.985830
0.454679	452.006046
0.654463	449.394244
0.590892	1060.999331
0.627969	578.697753
0.459917	530.741641
0.356072	492.002976
0.447934	716.550398
0.567611	729.422855
0.265116	342.338027
0.377229	390.188258
0.192946	243.305216
0.457093	324.964351
0.605385	865.056837
0.153152	179.520579
0.553157	227.940493
0.639122	968.443447
0.357790	362.698580
0.559695	800.469820
0.652366	906.015371
0.648404	865.324507
0.356587	133.211175
0.256537	179.162890
0.297808	476.421289
0.562669	841.111760
0.570986	597.423466
0.552767	557.839753
0.411915	270.365537
0.313844	661.403296
0.518053	389.845369
0.479161	335.935719
0.572055	685.762024
0.461055	355.577038
0.413195	688.074988
0.389842	50.396835
0.342038	28.216399
0.374572	392.332717
0.251134	282.476995
0.417270	270.528005
0.176568	190.655200
0.325502	312.326840
0.578254	867.570138
0.406558	55.279815
0.550606	952.718374
0.567889	651.434744
0.518216	349.010242
0.647294	332.166108
0.145650	167.638687
0.575456	458.621176
0.647322	568.859816
0.616753	517.166340
0.312485	377.015880
0.407245	524.523533
0.315759	168.477171
0.525888	579.463902
0.566243	761.385393
0.402256	232.873100
0.501928	754.828978
0.558731	620.189738
0.452198	767.180432
0.614076	419.591910
0.586713	1117.301870
0.217643	276.961280
0.533330	586.563644
0.356826	380.773212
0.509036	160.571563
0.646733	1035.308272
0.622167	729.772426
0.444595	241.756814
0.388786	84.809243
0.356271	110.180716
0.499139	565.867048
0.269493	355.215796
0.505796	519.106311
0.055284	47.454406
0.405733	441.054594
0.347382	376.558186
0.651168	256.037903
0.571502	510.116954
0.418645	186.936149
0.249140	435.051836
0.492808	633.921315
0.343296	781.307462
0.500703	419.122112
0.607987	863.762616
0.531338	593.274520
0.538030	533.911943
0.502534	377.779925
0.637480	813.491171
0.638936	933.931994
0.491151	376.303217
0.396365	275.386426
0.468951	576.805537
0.325600	640.202886
0.538973	690.243171
0.485977	407.218994
0.259384	256.974864
0.333056	308.231128
0.477462	685.981544
0.624900	813.521867
0.512498	583.348343
0.555384	457.675914
0.413389	690.111750
0.514446	609.095042
0.463680	833.599510
0.547310	601.186984
0.198772	315.036571
0.483169	661.546859
0.391189	367.084866
0.406923	729.991681
0.647983	274.246887
0.322947	472.057045
0.399235	720.754380
0.489997	424.768921
0.616998	731.977606
0.450103	501.496069
0.577254	735.706024
0.614842	869.083994
0.398594	466.272896
0.439185	624.653300
0.422017	347.491531
0.607164	479.023841
0.189424	188.499285
0.397761	493.855963
0.554622	406.559830
0.512130	613.861349
0.458831	420.215650
0.502104	781.238907
0.333014	91.928562
0.456371	572.683807
0.486640	603.391362
0.629237	975.721535
0.371782	485.860166
0.618550	821.691182
0.541877	808.434955
0.142936	196.674570
0.570593	490.436883
0.174767	311.035373
0.659200	872.675445
0.620100	611.606477
0.391910	544.326032
0.369821	567.823553
0.433909	829.252740
0.421828	730.610327
0.429604	369.433208
0.402876	377.766991
0.533333	322.591503
0.309843	252.982821
0.611460	876.533416
0.600413	548.985487
0.476137	545.895715
0.613658	754.036574
0.363857	517.120672
0.135647	96.006004
0.532615	463.695557
0.468231	459.699780
0.512799	469.028638
0.628649	1106.852653
0.650769	879.365738
0.538275	571.536429
0.584167	844.507766
0.239735	195.977308
0.307229	451.687533
0.573571	437.919743
0.456658	622.147921
0.463065	474.947871
0.397859	206.622326
0.528171	436.849391
0.324647	312.158966
0.535484	680.871721
0.316718	126.892941
0.216591	297.480644
0.409037	557.324242
0.354291	422.467362
0.625348	807.896109
0.204937	107.075347
0.318707	356.555780
0.505577	828.938239
0.478065	553.681162
0.191752	254.876851
0.099284	165.765371
0.656351	591.858374
0.547203	671.170268
0.426292	676.017003
0.473577	86.347647
0.375026	588.336597
0.416291	291.824631
0.543636	559.939411
0.623370	870.332196
0.323937	470.435602
0.609624	891.330789
0.275937	513.097048
0.344275	344.708886
0.177625	233.969757
0.291934	256.378076
0.634342	603.790205
0.468887	451.525013
0.233002	329.829356
0.647614	687.056822
0.622144	833.192653
0.580968	729.403588
0.639429	248.436374
0.347504	406.335748
0.608317	594.415185
0.558400	567.436488
0.619173	829.212952
0.595253	662.654137
0.417091	633.362440
0.587679	715.727741
0.372706	406.394986
0.408144	570.772121
0.263707	70.801307
0.639931	458.660997
0.388511	177.263919
0.494356	483.457012
0.438527	317.412906
0.647676	1135.422116
0.411399	443.182965
0.589081	700.557442
0.614531	517.703798
0.458530	388.934429
0.432369	369.464478
0.578589	761.535402
0.632950	642.061209
0.581053	613.201101
0.351837	396.369308
0.625130	811.171644
0.436783	218.509475
0.516308	684.593917
0.606697	660.368120
0.326852	406.063222
0.591092	529.322454
0.523938	497.666912
0.626738	494.386349
0.315416	661.306617
0.451904	475.484829
0.607160	1197.339048
0.140102	170.434998
0.267646	178.965259
0.657116	688.924090
0.382736	147.956391
0.652502	948.443257
0.322834	470.370170
0.424216	549.892017
0.580347	667.101133
0.546819	611.932854
0.518192	1051.840974
0.498092	400.710688
0.610630	885.430251
0.356598	407.180786
0.461541	833.224457
0.303292	449.606281
0.523854	1113.863951
0.365846	414.337515
0.410793	289.921343
0.473925	502.046085
0.157733	263.799077
0.248220	355.903271
0.556953	23.418052
0.455597	475.332748
0.617568	496.931896
0.560063	810.817382
0.103206	47.152909
0.531682	632.470201
0.250027	178.813222
0.589887	542.803362
0.657404	1056.534446
0.498612	395.630529
0.555829	324.490598
0.358022	133.084946
0.459406	476.229872
0.614751	706.964771
0.312145	287.012979
0.374453	469.621573
0.462833	205.377659
0.566264	793.266973
0.431287	598.263833
0.637627	1120.334971
0.250761	490.140328
0.428874	377.014800
0.565107	528.931046
0.351137	509.403699
0.546323	345.137366
0.309809	243.818049
0.206340	107.829577
0.275468	272.974816
0.638334	688.074189
0.506772	373.172387
0.595064	232.674119
0.410196	517.130867
0.522605	156.622239
0.483854	867.163951
0.643264	508.609855
0.578530	684.216472
0.572648	562.432686
0.192516	52.621902
0.505952	530.880038
0.472115	501.406191
0.637661	881.351524
0.369781	482.589471
0.376873	181.541317
0.447700	319.603342
0.361631	317.956733
0.282433	140.612876
0.615180	625.392810
0.509333	953.339244
0.616459	642.318509
0.606599	775.121692
0.383640	478.234984
0.505190	719.287100
0.239100	161.173307
0.633694	811.828141
0.444479	675.380210
0.439613	297.225061
0.394782	343.804183
0.469412	830.895679
0.366553	510.210888
0.430799	346.667262
0.596268	656.996503
0.607623	588.303280
0.395535	396.388165
0.472976	418.364776
0.620481	534.904889
0.201764	261.959072
0.625397	818.801757
0.346913	539.684961
0.554311	373.533120
0.518741	748.397766
0.507240	401.658638
0.615810	618.109648
0.257733	454.919528
0.417354	415.960135
0.501429	358.374603
0.600044	447.769594
0.345191	363.627213
0.597263	813.826808
0.442362	959.740791
0.327204	462.130922
0.582439	841.200983
0.247161	341.108408
0.491983	751.773347
0.216654	72.715680
0.421950	686.889169
0.525800	579.921509
0.508486	789.831013
0.444658	210.626268
0.455632	601.453108
0.351618	462.920522
0.467358	999.112441
0.645604	821.474221
0.612917	575.859438
0.295430	354.412460
0.163912	157.676408
0.639445	505.277729
0.496827	397.698769
0.501264	381.279743
0.589814	637.220176
0.401024	638.084414
0.478418	745.742943
0.650379	336.748539
0.552016	302.464814
0.301999	230.998137
0.285789	199.839861
0.337396	155.592075
0.585071	544.634042
0.390860	439.361400
0.145526	192.929985
0.642776	701.542499
0.313798	266.695285
0.109376	169.252174
0.357912	516.134129
0.356647	319.224149
0.452496	234.269900
0.635316	548.689574
0.622206	419.725957
0.467794	485.611371
0.447498	287.152392
0.508052	522.846832
0.361681	248.120789
0.201074	284.207695
0.641229	303.127854
0.325697	357.403493
0.333553	193.701132
0.474437	14.674056
0.482469	699.556981
0.138002	193.783767
0.297553	172.042136
0.432361	516.222544
0.556169	657.464476
0.352630	358.764746
0.452947	430.975700
0.508968	759.721538
0.625221	508.220708
0.406864	370.074835
0.286062	227.991926
0.481495	632.027244
0.578237	904.489156
0.265510	421.375243
0.453691	620.808660
0.136249	374.562332
0.171149	242.493580
0.478856	611.268085
0.392365	823.543830
0.611175	145.132014
0.526208	606.353579
0.466518	595.544507
0.446153	701.970110
0.484802	750.851561
0.183151	335.922932
0.626563	991.842629
0.659482	700.802770
0.322111	52.793004
0.274918	39.093791
0.294128	327.010072
0.547998	547.880584
0.548148	537.289377
0.612093	578.616550
0.579990	876.052694
0.464683	427.993056
0.530238	747.077384
0.557793	831.918922
0.491156	505.628866
0.475786	476.396651
0.542191	713.788270
0.509019	631.082582
0.541768	500.348177
0.530237	300.502234
0.568697	485.247068
0.541350	340.159726
0.494001	411.190497
0.555477	452.682899
0.464592	552.762973
0.360623	653.119385
0.056460	106.145746
0.509993	817.885330
0.521842	702.271885
0.651424	798.987055
0.424401	409.394225
0.439825	376.666362
0.335788	506.373189
0.224781	408.994783
0.587139	586.724110
0.365342	44.733016
0.528754	719.138179
0.557611	488.416183
0.473919	89.161859
0.621296	828.076490
0.462119	493.156847
0.385207	486.004541
0.627590	947.896271
0.616524	669.457889
0.309679	358.268163
0.156001	119.330721
0.246223	213.402279
0.386099	535.777064
0.651490	661.764683
0.509427	367.199005
0.430044	208.968008
0.625260	637.324823
0.466174	473.390137
0.401308	490.006625
0.641853	656.567894
0.612612	428.595872
0.610705	632.894301
0.490972	830.684617
0.592749	411.527010
0.320627	417.236446
0.515147	573.779050
0.655055	814.958074
0.388486	224.208379
0.594397	927.136242
0.481997	574.203924
0.182100	314.941129
0.583814	472.952843
0.312974	414.174846
0.537174	714.870526
0.241712	220.587144
0.643616	622.301861
0.388899	471.027885
0.351431	154.236530
0.282393	397.860474
0.643346	312.867505
0.566143	414.198664
0.576494	675.908873
0.485693	271.715143
0.475396	852.144184
0.265658	453.574559
0.509945	583.639075
0.363723	564.238671
0.652995	940.329970
0.595143	481.243956
0.448444	642.638911
0.300165	209.538476
0.591369	590.044116
0.276367	306.563550
0.327489	433.190364
0.342070	74.299071
0.508790	445.097350
0.591949	664.648378
0.400830	366.910743
0.240656	372.205924
0.471070	557.649519
0.578714	474.243975
0.348460	236.590771
0.347376	412.063859
0.643728	642.578591
0.645884	479.911706
0.657085	592.565272
0.598838	513.071111
0.326709	164.211786
0.342364	369.559415
0.413985	560.801527
0.402802	446.209476
0.646621	868.350264
0.592627	401.279443
0.570376	553.604365
0.325194	377.550322
0.631883	744.465416
0.605525	726.965936
0.309387	420.150822
0.619628	721.685333
0.378224	217.990110
0.236550	324.349230
0.546471	688.070436
0.545373	1049.627681
0.251235	333.888481
0.403172	500.712920
0.657804	693.908492
0.554271	807.694299
0.572486	1147.825377
0.342960	478.323421
0.234247	283.523282
0.380810	167.323246
0.364885	466.486967
0.356354	476.676530
0.329795	457.034964
0.515740	309.664163
0.407897	496.295223
0.603043	527.262400
0.323811	449.161877
0.471107	352.131271
0.124054	198.584133
0.478323	393.380639
0.206147	16.011677
0.653173	750.529411
0.593136	366.575496
0.481844	594.888464
0.242687	440.478965
0.522524	928.742139
0.582363	479.683520
0.328424	492.795756
0.513204	493.166218
0.601013	885.151640
0.585593	762.291264
0.597284	335.868917
0.622251	594.947392
0.640747	575.123348
0.445054	608.687891
0.513422	493.361524
0.593159	715.417478
0.560938	630.672431
0.658632	1106.383693
0.124117	296.053935
0.421324	395.590992
0.383084	490.778513
0.372626	538.954424
0.348999	557.110572
0.565167	292.026962
0.240751	185.329885
0.576476	517.835838
0.559621	556.080705
0.365998	225.220113
0.367178	426.977795
0.536206	647.045194
0.583525	617.386916
0.621339	748.172259
0.613466	333.668274
0.649211	938.816943
0.518293	839.394422
0.631607	718.921270
0.599122	875.590345
0.627161	449.502389
0.117190	230.416555
0.649526	436.557244
0.474890	460.150480
0.595679	534.550571
0.280768	333.894468
0.440660	384.785031
0.377784	452.589143
0.388864	366.330355
0.277403	444.652482
0.598207	704.714857
0.108093	86.875210
0.399891	355.139591
0.317152	494.821879
0.521225	489.083185
0.368000	420.623620
0.370732	458.365510
0.481106	425.674228
0.544967	479.138067
0.275719	369.121340
0.317931	210.326856
0.363874	278.003432
0.651949	467.642098
0.441218	368.147610
0.525010	455.771516
0.360547	665.552347
0.481989	560.908366
0.228972	434.842061
0.173312	32.910878
0.472856	269.215517
0.441912	612.088622
0.288772	358.064842
0.557549	425.926701
0.657832	663.145100
0.440524	486.523482
0.534608	839.904611
0.648620	348.047608
0.606730	675.310532
0.470648	617.543793
0.575054	998.204247
0.281553	415.215951
0.490899	402.172463
0.382002	494.707481
0.307561	420.663377
0.454403	573.326260
0.283960	423.926094
0.561591	833.550319
0.467512	263.690014
0.498591	274.412931
0.296324	435.987266
0.291102	210.819056
0.519073	248.221115
0.655413	646.278131
0.252546	380.892339
0.385655	205.379459
0.619076	732.392236
0.226828	26.050360
0.621146	403.849560
0.495835	501.164215
0.446303	212.536902
0.398419	582.647325
0.391789	619.358171
0.396388	518.723122
0.624008	513.241590
0.570302	597.648397
0.551142	388.081228
0.595868	499.206497
0.369650	403.558370
0.532180	672.181794
0.469156	253.495418
0.590395	514.937174
0.398198	656.438236
0.541487	524.294743
0.623178	993.772377
0.443513	889.720566
0.220064	244.341994
0.492504	408.897932
0.416833	565.192357
0.552043	397.552136
0.644913	548.792024
0.479967	649.765826
0.471774	458.360848
0.545657	397.356369
0.259571	316.551684
0.367567	476.989133
0.634871	421.718113
0.551221	470.970909
0.123362	91.499450
0.337631	309.062638
0.555849	735.521528
0.584284	714.175168
0.609460	734.608556
0.389143	41.300661
0.638662	462.531436
0.507242	380.853730
0.560725	459.261282
0.524156	356.891635
0.276960	269.786439
0.648663	379.830891
0.277077	379.916474
0.368363	508.363875
0.600820	659.644869
0.532387	286.195740
0.608900	904.603128
0.492376	850.616362
0.431812	342.380305
0.635775	796.988976
0.176010	328.567589
0.614763	655.290040
0.354095	284.890008
0.612358	626.355150
0.290641	308.830670
0.517845	484.140359
0.625066	958.169189
0.474894	616.629631
0.578184	459.990673
0.597844	659.012677
0.574710	692.316379
0.636872	450.059156
0.463443	414.332182
0.316239	528.818220
0.194713	234.231178
0.363454	248.895598
0.293828	137.051192
0.509205	534.896839
0.324496	381.155916
0.180637	159.038640
0.175545	241.489252
0.606741	328.418867
0.522145	345.474275
0.422759	460.654133
0.627021	328.299611
0.224380	386.730884
0.653973	459.160652
0.531525	633.789703
0.323478	286.286639
0.554501	535.698121
0.583938	759.214645
0.455763	494.081221
0.616546	812.237701
0.299698	311.179943
0.381879	440.797272
0.249793	363.722230
0.341659	401.914529
0.358869	411.133704
0.634446	821.382940
0.233498	460.562688
0.454907	414.305764
0.499093	553.476864
0.628443	370.743174
0.659297	619.735399
0.580525	559.576867
0.651036	891.147213
0.591964	623.328146
0.648690	805.372059
0.564515	204.506008
0.235334	243.381369
0.443408	689.833446
0.542741	431.377502
0.419168	122.153567
0.378857	391.634505
0.516759	631.129118
0.639438	658.683237
0.173745	189.247494
0.585927	698.121662
0.569930	478.902945
0.648923	823.013346
0.638562	497.930177
0.583546	554.344798
0.494270	584.624635
0.337398	492.744191
0.504201	672.359282
0.584608	729.963023
0.627480	576.019153
0.592841	391.822811
0.331475	215.667001
0.525274	760.803812
0.409953	618.920351
0.107942	275.730664
0.334753	124.365754
0.268568	304.844782
0.610395	718.109926
0.370450	470.678319
0.385092	454.270710
0.647679	854.894018
0.432800	391.950673
0.109486	53.658422
0.384627	263.271819
0.273971	32.183592
0.258916	237.126310
0.232801	91.159337
0.522834	460.341526
0.327498	383.734011
0.424287	662.117528
0.616671	846.899752
0.453537	343.460358
0.633833	429.721754
0.485088	335.192238
0.441993	824.985492
0.579496	660.829689
0.227880	125.526795
0.245700	383.578770
0.544705	523.367725
0.480523	728.554679
0.593077	504.952586
0.634016	605.972185
0.437149	458.384146
0.524032	780.677932
0.486226	713.095778
0.654369	730.702396
0.606582	486.041707
0.632583	616.049336
0.368050	702.788914
0.587045	666.245743
0.374417	533.211250
0.340291	348.979072
0.642804	682.763046
0.140290	137.509634
0.649367	812.406365
0.298565	463.065908
0.602743	636.613051
0.380268	387.016330
0.419160	391.502081
0.345389	219.701768
0.519877	855.726562
0.417880	350.373102
0.546679	731.008114
0.130182	204.667985
0.217280	331.688895
0.255889	479.769764
0.451147	530.616865
0.601207	880.225637
0.625088	449.026770
0.362482	431.078789
0.515590	670.148374
0.585633	491.205692
0.387336	536.179617
0.446640	636.573208
0.495709	687.775879
0.287140	233.309186
0.156046	222.194535
0.301284	241.411234
0.535461	681.593618
0.228393	220.574213
0.327734	376.194361
0.412803	391.121961
0.233230	125.703283
0.329086	218.260589
0.632435	361.342883
0.140276	180.939147
0.545237	778.251797
0.435300	105.216673
0.552196	296.933866
0.521092	523.507856
0.349600	474.489001
0.611860	452.703157
0.482604	393.578100
0.603767	473.913798
0.445277	413.627037
0.655313	523.401428
0.586354	549.195930
0.649541	802.243687
0.491803	564.076695
0.474958	243.689332
0.581232	693.305945
0.622561	651.276381
0.648983	995.886515
0.406091	330.770105
0.595853	741.689318
0.341511	451.197180
0.504335	379.143502
0.320972	537.810689
0.417536	441.255791
0.638766	764.663080
0.296102	151.752764
0.537517	443.816103
0.522718	584.570978
0.275227	225.861168
0.406818	417.742214
0.511171	477.894332
0.326024	390.513185
0.596494	621.590073
0.651458	147.367539
0.344128	412.204250
0.325842	311.887452
0.466950	405.268183
0.578596	404.005375
0.383398	273.501065
0.141769	95.213245
0.502609	821.233755
0.646644	634.305873
0.438501	166.697712
0.451658	284.291856
0.650453	402.939436
0.560041	621.623230
0.568689	407.592872
0.511062	531.215978
0.652214	607.448710
0.558000	775.960575
0.627277	597.313778
0.561730	572.605909
0.574233	720.300413
0.388191	376.502181
0.395164	560.806662
0.590578	737.872924
0.391570	395.997793
0.511088	547.523311
0.365150	692.988335
0.601932	720.383470
0.266098	458.748418
0.606044	438.321642
0.526425	536.381722
0.325841	552.919100
0.502933	432.648449
0.383890	702.749528
0.405538	195.308047
0.419564	671.651876
0.215953	206.584193
0.655705	390.273251
0.167336	305.111660
0.548531	470.037948
0.429076	99.855526
0.542525	354.029713
0.421867	505.884369
0.552592	970.608580
0.572194	361.819216
0.558600	570.286250
0.269236	165.210961
0.546497	695.734942
0.382512	196.576274
0.161945	104.388699
0.449274	311.322155
0.457620	505.194569
0.472193	703.646966
0.563653	598.574468
0.397982	160.699659
0.401330	441.879561
0.212410	324.029536
0.557271	360.046135
0.513056	258.012915
0.418533	299.988585
0.563782	719.777997
0.501073	563.650533
0.473074	522.898703
0.490581	378.818958
0.538975	482.643877
0.547626	920.463111
0.387406	285.205740
0.291879	487.234818
0.304182	340.607035
0.540095	328.823363
0.620176	633.351834
0.446862	756.045321
0.313659	296.393944
0.581625	825.203047
0.607044	500.312878
0.622655	702.347777
0.527973	754.295949
0.616254	924.577977
0.129492	147.037267
0.263085	332.665711
0.248868	16.601471
0.566389	461.603555
0.223647	167.614025
0.484438	251.748682
0.474541	377.464551
0.398953	333.669090
0.619381	1019.112238
0.314315	408.652264
0.420022	392.990634
0.587602	1067.006264
0.165178	88.659384
0.552304	558.266970
0.601738	697.340630
0.639051	344.928969
0.621278	763.748312
0.403446	219.247505
0.520202	325.223574
0.232583	116.615839
0.370085	627.892052
0.250526	332.274807
0.401281	496.092066
0.620921	684.419936
0.417422	342.604069
0.510748	591.864467
0.457549	504.390486
0.468663	321.680171
0.650660	786.123953
0.391275	224.618738
0.535636	398.810477
0.451626	644.586554
0.213179	285.566616
0.481519	561.531234
0.600726	613.927563
0.255006	231.527722
0.223659	345.064927
0.301913	408.397537
0.584285	609.568730
0.570372	987.144926
0.511964	855.253318
0.472641	456.245693
0.625136	839.531609
0.585066	643.340210
0.600261	633.683775
0.600699	298.379529
0.541318	593.397016
0.468276	722.089902
0.617532	799.292575
0.637085	825.862024
0.151218	86.498019
0.200178	164.098649
0.647309	523.290614
0.380953	309.002481
0.620336	683.227211
0.437348	423.497093
0.273796	303.425472
0.236083	240.645498
0.304088	227.972113
0.365466	165.799879
0.481181	719.439542
0.562479	153.070990
0.655839	94.504884
0.461119	643.925016
0.493370	1028.158321
0.494839	622.679146
0.501899	122.806740
0.493190	366.765288
0.106140	302.419062
0.060381	129.025618
0.253942	281.117519
0.257718	176.848388
0.563679	156.202510
0.337820	61.590970
0.627176	711.825347
0.637902	244.735617
0.652610	1208.941663
0.641185	493.937697
0.378023	500.445060
0.489949	316.307862
0.317891	375.007144
0.598356	345.408080
0.625169	810.682482
0.613189	729.052006
0.457543	237.806775
0.582332	804.082144
0.253856	287.535666
0.182830	361.846298
0.580473	876.556248
0.453991	772.003751
0.658641	388.233671
0.253536	116.938810
0.614599	1100.706308
0.477610	485.001996
0.605288	499.632102
0.601979	777.905194
0.633928	535.174179
0.392180	501.331960
0.644529	878.819950
0.300414	455.098994
0.237749	173.346140
0.456769	472.330654
0.605674	606.218658
0.474844	509.746587
0.605991	444.399776
0.572351	588.076825
0.340731	349.686064
0.644243	682.891832
0.212707	345.735166
0.628312	665.174284
0.395673	282.736999
0.486000	576.017968
0.452651	613.267087
0.315319	248.930239
0.422789	512.586313
0.329916	187.592352
0.337150	280.024974
0.325941	642.499722
0.481389	765.149454
0.595594	672.135267
0.513500	672.733958
0.626695	885.130433
0.539047	889.719367
0.558169	568.469413
0.550379	613.721394
0.464583	433.257597
0.558168	292.077432
0.223798	207.270848
0.615970	806.552659
0.588833	800.637786
0.362730	584.812916
0.585520	295.257664
0.120709	173.123963
0.345697	164.220133
0.218231	182.956084
0.589648	879.861075
0.581375	619.591852
0.600823	762.283465
0.083954	45.949345
0.486446	478.300850
0.563657	700.840934
0.303253	161.803857
0.543909	469.528938
0.240058	82.807843
0.322000	384.455294
0.475847	844.705480
0.545286	757.836731
0.295929	637.690664
0.324687	494.197569
0.337514	514.857395
0.358852	399.963031
0.351485	362.858704
0.440294	420.172844
0.545368	742.506265
0.459596	305.741547
0.588212	287.384736
0.568722	916.221992
0.280195	16.164881
0.196242	445.245545
0.621807	772.854073
0.235409	191.600819
0.297852	389.087450
0.147319	254.749373
0.536012	425.823051
0.518671	691.439972
0.655994	869.482825
0.624690	504.407073
0.447472	174.998705
0.429247	301.558388
0.391648	262.458529
0.300980	100.609452
0.289745	382.234228
0.285012	285.638179
0.269373	441.225273
0.359934	261.790003
0.396843	388.356967
0.648188	752.117093
0.517173	755.482365
0.656206	697.775730
0.429666	379.332429
0.468109	686.693879
0.406105	329.840573
0.323080	129.121400
0.293802	298.732880
0.643058	839.750470
0.655965	304.575062
0.190299	232.020059
0.299401	365.390610
0.453174	725.047047
0.325447	266.273331
0.425559	336.463670
0.282360	267.996239
0.467629	416.479040
0.377915	500.052406
0.419749	490.221639
0.250616	367.287930
0.455224	681.404600
0.654875	999.380993
0.408266	414.534539
0.621321	1085.935264
0.610551	489.719869
0.645232	783.795895
0.592975	638.916071
0.547479	774.187580
0.614910	623.264880
0.230718	357.931156
0.470340	769.726539
0.656715	833.772808
0.586052	754.378614
0.648341	368.441950
0.589448	445.148283
0.620823	1061.832056
0.564254	677.799279
0.582956	647.117505
0.495388	458.140606
0.636528	307.966464
0.604592	555.191415
0.610776	632.105457
0.552325	411.322345
0.395745	262.940842
0.174906	191.415909
0.640113	720.575447
0.520109	398.018892
0.392336	460.642961
0.298467	497.887844
0.606069	616.152234
0.608366	862.586566
0.601112	920.899188
0.542186	315.189337
0.426584	218.933049
0.395476	400.702481
0.105198	152.610112
0.607411	598.039689
0.243574	201.716798
0.536908	632.490622
0.487615	41.018231
0.496803	876.306462
0.637306	519.715649
0.167490	347.789428
0.587338	377.406553
0.200886	124.898971
0.179311	115.042945
0.455973	969.833430
0.215644	11.194628
0.592650	696.639395
0.497957	745.843793
0.162425	229.955166
0.183252	157.066320
0.530168	884.061240
0.598323	876.983063
0.459494	450.300471
0.507884	556.170777
0.596229	993.836052
0.529356	1006.539321
0.350380	339.697114
0.530311	741.915219
0.535990	463.158879
0.573884	529.738538
0.533236	358.981018
0.650558	513.156194
0.332818	407.465400
0.644931	708.251197
0.501464	385.640530
0.551946	529.531202
0.255695	222.865136
0.433502	858.937980
0.585977	820.787402
0.564388	568.095545
0.182655	370.745579
0.504738	450.499948
0.244456	307.268699
0.658735	1078.398923
0.627999	608.037516
0.144772	201.702253
0.615580	553.166769
0.635013	532.901943
0.420551	468.846967
0.568804	997.948329
0.461380	463.497357
0.545893	859.879477
0.414031	660.921418
0.405074	320.362090
0.453580	427.598866
0.295692	353.625712
0.606600	634.868063
0.418176	238.279901
0.442596	897.027744
0.626965	799.747682
0.484545	468.249943
0.503812	577.574283
0.646612	386.071287
0.624624	640.829739
0.313621	565.692516
0.474756	730.436935
0.651192	678.842233
0.429618	459.233427
0.429241	534.914853
0.331317	306.041600
0.269560	99.738359
0.576027	611.648800
0.586198	660.900182
0.650487	196.147100
0.587347	355.372123
0.361620	238.891464
0.182617	167.620629
0.655544	703.960469
0.414097	333.926771
0.399613	319.177310
0.630751	890.837607
0.519718	328.580559
0.344199	347.592625
0.625382	999.099700
0.657972	746.306451
0.242783	334.815917
0.616747	608.167721
0.438148	117.272940
0.495749	582.522686
0.633556	740.983330
0.651835	416.487124
0.372540	360.181230
0.342917	591.887296
0.236164	145.476250
0.510709	540.543899
0.123882	136.875212
0.447950	629.068227
0.228122	372.515503
0.444919	585.026538
0.182311	164.823787
0.607939	356.501984
0.340931	291.382139
0.408001	502.825771
0.619266	759.484672
0.578080	958.447430
0.346822	360.020979
0.226391	300.856889
0.567465	626.759975
0.438235	287.792353
0.584856	594.667324
0.462773	496.834751
0.416848	716.121086
0.465339	456.295381
0.578868	1015.419366
0.629565	679.989076
0.197599	139.566208
0.495765	349.675040
0.169802	76.383642
0.472718	466.168831
0.624162	241.685174
0.424455	420.118481
0.639108	1156.438871
0.536853	650.746348
0.639643	827.812133
0.581817	372.965268
0.259512	265.060972
0.354298	269.751366
0.439842	685.152960
0.314081	189.933954
0.483837	492.551174
0.473975	536.543590
0.646538	685.934059
0.457702	650.581757
0.591468	468.240977
0.642069	629.787389
0.621501	830.780000
0.340243	355.438053
0.484299	470.192417
0.417704	115.386266
0.442463	596.054745
0.424077	767.254983
0.605027	694.255911
0.465743	672.050690
0.495597	513.972735
0.654626	540.234909
0.211665	18.514829
0.480948	571.488526
0.587564	631.206390
0.300028	464.092429
0.529741	658.788476
0.359309	736.681934
0.618413	679.565734
0.407387	386.995470
0.408382	322.271193
0.524708	532.142872
0.323546	541.955800
